Generation,Average Fitness,Best Fitness,Standard Deviation
528,146.7568,186.4,38.301748968186786
529,146.6704,186.4,38.47974969490197
530,146.88,186.4,38.600092035899245
531,147.27120000000008,186.4,38.50877349309188
532,146.8904,186.4,38.21895190263337
533,146.28719999999998,186.4,38.442256223253
534,146.69280000000003,186.4,39.17175088856503
535,145.74160000000006,186.4,38.409331107230656
536,146.3584,186.4,39.13433459327373
537,146.792,186.4,38.81826337553876
538,146.93759999999995,186.4,38.61552393614896
539,147.14880000000002,186.4,38.721333424235254
540,147.172,186.4,38.848127998441214
541,147.26000000000002,186.4,38.68808110151529
542,147.0944,186.4,38.423022076590144
543,147.5752,186.4,39.00987964598657
544,146.8992,186.4,38.54290676646479
545,146.31519999999998,186.4,38.66460299032934
546,146.5392,186.4,39.17932966270114
547,147.59359999999998,186.4,39.370160204636136
548,146.6496,186.4,38.583866950975384
549,146.58720000000002,186.4,39.0794675337242
550,146.19200000000004,186.4,38.98469797750754
551,146.8888,186.4,39.001570892098606
552,146.58640000000003,186.4,38.53774305503437
553,146.14159999999998,186.4,38.52346339301091
554,146.71599999999998,186.4,38.86193922490363
555,148.02160000000003,186.4,38.95508540526993
556,148.18560000000002,186.4,38.208400100669365
557,148.05439999999996,186.4,38.14306877105581
558,147.2248,186.96,38.274051878510434
559,146.39439999999996,187.52,38.46093289579162
560,147.2184000000001,187.52,38.91076224952532
561,147.62000000000003,187.52,38.99074257452315
562,147.57760000000005,187.52,39.06977512523542
563,148.03920000000002,187.52,38.87052280233482
564,147.83360000000002,187.52,38.89691976552469
565,147.91199999999992,187.52,38.837466163827116
566,147.76,188.08,38.92777962412726
567,147.69839999999996,187.52,38.98603825211271
568,147.69440000000003,187.52,39.089214135893805
569,147.076,187.52,38.929240140053466
570,147.74880000000002,187.52,39.39978906008099
571,147.59280000000007,187.52,39.244761733263935
572,148.0672,187.52,39.36878283905231
573,147.856,187.52,38.667820812951106
574,147.97999999999993,187.52,38.81906957865678
575,148.17520000000005,187.52,38.70569848307377
576,148.15040000000002,187.52,38.71694753147006
577,148.69200000000004,188.08,38.999760401590834
578,148.2048,188.08,38.58868977670279
579,148.1232,187.52,39.20721269656281
580,147.93120000000002,187.52,38.835493910973746
581,147.67680000000004,188.64,38.99959662636865
582,147.7424,188.64,39.24006560749837
583,148.2288,188.64,39.23278829394836
584,148.11119999999997,188.64,39.37533363898536
585,147.85760000000002,188.64,39.157379476840596
586,148.12560000000002,188.64,39.26796986058029
587,148.3728,188.64,39.44694069800852
588,148.60480000000004,188.64,39.09938279877933
589,148.57760000000002,188.64,39.104642146502194
590,148.6976,188.64,39.19058000585159
591,148.0968,188.64,39.09581856673609
592,148.70960000000002,188.64,39.53075433141428
593,149.3128,188.64,39.25026343284918
594,148.73039999999997,188.64,38.6856002309685
595,148.6848,188.64,38.92977413818115
596,149.2056,188.64,39.252510562462305
597,149.81120000000007,188.64,39.3724047664131
598,148.75520000000003,188.64,39.18574165828136
599,148.49359999999996,188.64,39.66982140339805
600,148.12479999999996,188.64,38.924378387899196
601,148.80399999999995,188.64,39.037736181246245
602,148.95039999999997,188.64,39.259332516703225
603,148.89359999999996,188.64,38.54356351878564
604,149.02399999999997,188.64,38.98137046487263
605,149.3216,188.64,38.895421019827154
606,148.8464,188.64,39.36796252857444
607,149.15680000000003,188.64,39.38992641032223
608,148.78080000000003,188.64,38.64550242964421
609,149.0872,188.64,39.33647277057239
610,148.57200000000003,188.64,39.15702391112619
611,148.03999999999996,188.64,39.21265368845455
612,148.5104,188.64,39.36255459582591
613,147.91840000000005,189.2,39.01066946030524
614,148.51119999999997,189.2,39.132262593730594
615,149.54799999999994,189.2,39.35847803476397
616,149.27919999999997,189.2,39.24477645252414
617,149.65919999999997,189.2,39.19536226830701
618,149.3352,189.2,38.987845668767136
619,149.28960000000006,189.2,39.0540730064254
620,149.40879999999996,189.2,39.339056841031145
621,149.23839999999993,189.2,39.20690404526256
622,149.40399999999994,189.2,39.07324960765421
623,149.37359999999998,189.2,39.58520153018964
624,149.49759999999998,189.2,39.579590818181465
625,149.64079999999996,189.2,39.28198986062295
626,149.98480000000012,189.2,38.84949374283861
627,149.69040000000004,189.2,38.87673696831019
628,149.64,189.2,38.994965740495466
629,149.41679999999997,189.2,38.904456781495604
630,150.1512000000001,189.2,39.15158287227915
631,149.364,189.2,38.70208845847622
632,149.26320000000004,189.2,39.00192088082221
633,149.48879999999997,189.2,39.56725737338923
634,148.896,189.2,39.33093936329994
635,148.39679999999996,189.2,39.49833480862566
636,149.0191999999999,189.2,39.5922545690361
637,149.77120000000008,189.2,39.401505476640246
638,149.1888,189.2,38.83527337469646
639,149.34639999999993,189.2,39.105342910869446
640,149.49599999999998,189.2,39.03628394446107
641,149.29919999999993,189.2,39.04705036187861
642,148.99840000000003,189.2,38.91219724408247
643,149.07760000000005,189.2,39.274283054892294
644,149.27679999999998,189.2,38.89454652568134
645,148.89519999999996,189.2,38.97168798582692
646,148.57200000000003,189.2,39.05937382420949
647,149.61679999999996,189.76,39.41100393098382
648,149.0648,189.2,38.953327619343646
649,149.17040000000006,189.2,39.2497422130863
650,148.73040000000003,189.2,39.20139746428831
651,149.1016,189.2,39.19679995482843
652,149.05120000000002,189.2,38.964498564004174
653,149.1600000000001,189.2,39.177743654973476
654,149.51760000000002,189.2,39.343225104663986
655,148.73519999999996,189.2,39.39717164456684
656,148.70960000000002,189.2,39.648804070671495
657,148.49439999999998,189.2,39.219357069947726
658,148.93919999999997,189.2,39.589894796829554
