Generation,Average Fitness,Best Fitness,Standard Deviation
658,157.90399999999997,191.44,37.14110590617889
659,157.224,191.44,37.708017857244116
660,157.9032,191.44,37.657289716711574
661,158.3896,191.44,37.446552875816
662,158.61760000000004,192.0,37.82808818644917
663,157.7928,192.0,37.50407002358642
664,158.0976,192.0,37.776309323886466
665,157.74639999999997,192.0,37.18853942165892
666,158.6687999999999,192.0,37.511563222062904
667,158.42880000000002,192.0,37.31244235925692
668,158.3648,192.0,37.503345292137574
669,158.4752,192.0,37.72312673024236
670,158.3416,192.0,37.821166271082596
671,158.34080000000003,192.0,37.53644211131465
672,158.5584,192.0,38.15068775192561
673,158.04479999999995,192.0,37.29615857835608
674,158.38400000000001,192.0,38.07365228603537
675,158.83919999999998,192.0,37.24716953028163
676,158.4096,192.0,37.31142617159359
677,158.93760000000003,192.0,37.617845975005444
678,159.52720000000008,192.0,37.498344166232066
679,159.61520000000007,192.0,37.21091669180956
680,159.04719999999998,192.0,37.02428628445607
681,159.00080000000003,192.0,37.68311082757835
682,158.6792,192.0,37.56109937861506
683,158.15359999999998,192.0,37.337568879432496
684,158.32879999999997,192.0,37.88286082980586
685,158.06799999999996,192.0,37.58182094138366
686,158.22000000000006,192.0,38.02047326520292
687,158.80159999999998,192.0,37.82886139305584
688,158.53759999999994,192.0,37.41929279048096
689,158.2352,192.0,37.524605741616064
690,158.992,192.0,37.580752254796806
691,159.0136,192.0,37.46854594055572
692,158.26400000000004,192.0,37.28916962004068
693,158.64720000000003,192.0,37.661559527162964
694,158.46559999999997,192.0,37.97164760738419
695,157.92159999999996,192.0,37.33472664634125
696,158.60239999999993,192.0,37.53784546349978
697,159.21040000000002,192.0,37.746692133742
698,158.25519999999997,192.0,37.317476615250754
699,158.37439999999995,192.0,37.22650754424061
700,158.57520000000005,192.0,37.77254083508406
701,157.9672,192.0,37.684201314442895
702,158.34160000000008,192.0,38.12363880471755
703,158.65359999999995,192.0,37.882347030141766
704,159.0784,192.0,37.67721265184539
705,158.80159999999998,192.0,37.027121448843296
706,158.108,192.0,37.59806245756079
707,158.8648,192.0,37.72342082551297
708,158.2808,192.0,37.28223144751586
709,158.39199999999994,192.0,38.03290321902021
710,158.24640000000002,192.0,37.89249260138159
711,158.29760000000002,192.0,37.50438953631548
712,158.31280000000004,192.0,37.573071785536314
713,158.7104,192.0,37.73649785881781
714,158.63680000000005,192.0,37.6288262018833
715,158.65200000000002,192.0,37.66177196934461
716,158.17759999999998,192.0,37.27145138105606
717,158.52640000000002,192.0,37.53406732698855
718,158.27200000000008,192.0,37.92250373228614
719,158.4,192.0,37.71296108357191
720,159.092,192.0,37.59695405412182
721,157.98160000000004,192.0,37.589384687532984
722,157.8616,192.0,37.70030336351485
723,157.97040000000004,192.0,37.72740399561234
724,158.94160000000002,192.0,37.98571370166179
725,159.06000000000003,192.0,37.36067340878035
726,158.776,192.0,37.738417198143146
727,158.55999999999997,192.0,37.582730683697626
728,158.61360000000002,192.0,37.788085418858934
729,158.67200000000003,192.0,37.811588588254345
730,158.31919999999997,192.0,37.50630586847795
731,158.26399999999995,192.0,37.832762860418605
732,158.984,192.0,37.77011823564119
733,158.67520000000002,192.0,37.138569059030694
734,158.62640000000002,192.0,37.72294639705498
735,158.81679999999994,192.0,37.34877212832273
736,158.77920000000003,192.0,37.67300416458096
737,158.49840000000003,192.0,37.55602349441523
738,158.71360000000004,192.0,37.17980305598562
739,158.23760000000001,192.0,37.54040874772004
740,158.48719999999994,192.0,37.75376506256375
741,157.7712,192.0,37.672595274964536
742,158.14399999999998,192.0,37.88917799641721
743,158.63119999999995,192.0,38.01683611641845
744,158.26000000000005,192.0,37.52429800571889
745,158.6064,192.0,37.345836786688125
746,158.23200000000003,192.0,37.49875183069341
747,158.33039999999994,192.0,37.618850054551494
748,158.73920000000004,192.0,37.74061968610809
749,158.55440000000002,192.0,37.49618729306942
750,158.27119999999996,192.0,37.346856523298314
751,158.91600000000005,192.0,37.93646815530597
752,158.37919999999997,192.0,37.765260726162886
753,158.99680000000004,192.0,37.7779489813735
754,158.04639999999995,192.0,37.53568150516606
755,157.96799999999996,192.0,37.734688692814494
756,158.7536,192.0,37.85861082865156
757,159.11040000000003,192.0,37.78305300617117
758,158.78879999999998,192.0,37.30536023142071
759,159.01600000000005,192.0,37.43538799801252
760,158.30479999999997,192.0,37.29430534522344
761,157.868,192.0,37.44841648703689
762,158.45039999999997,192.0,37.701479867152656
763,157.76880000000003,192.0,37.62834569350287
764,158.54640000000006,192.0,37.8545161739608
765,158.58000000000004,192.0,37.48908095880252
766,158.35440000000006,192.0,37.580530856907735
767,158.68319999999997,192.0,37.61335092004486
768,158.25920000000002,192.0,37.545351450467614
769,158.94800000000006,192.0,37.47448016517983
770,159.76319999999998,192.0,37.51906998583501
771,159.01519999999994,192.0,37.4090336539284
772,158.39199999999994,192.0,37.282399404784485
773,158.46880000000002,192.0,37.661038042726325
774,159.36399999999998,192.0,37.623979273819685
775,159.20559999999998,192.0,37.30930861975289
776,158.16,192.0,37.354248929053824
777,158.42560000000006,192.0,38.06657011797185
778,158.8896,192.0,37.43145680433417
779,158.47199999999998,192.0,37.366843722503674
780,158.6816,192.0,37.417026064572006
781,158.388,192.0,37.52785326772013
782,158.9272,192.0,37.66592766994276
783,157.93039999999993,192.0,37.62284858397795
784,158.81279999999992,192.0,37.808356497149596
785,159.11759999999995,192.0,37.597035644136
786,158.18960000000004,192.0,37.62341439704247
787,157.95920000000004,192.0,37.937946023544
788,158.67920000000007,192.0,37.66388844843353
789,158.512,192.0,37.800216512930454
790,158.09280000000004,192.0,37.18118440332981
791,158.2296,192.0,37.901927532841704
792,158.108,192.0,37.54726153615564
793,158.73920000000007,192.0,37.60152744117111
794,158.532,192.0,37.803125196852186
795,159.0968,192.0,37.41834426907691
796,158.74799999999993,192.0,37.61523065467963
797,158.53280000000007,192.0,37.422355468891254
798,157.856,192.0,37.966304564548814
799,158.4239999999999,192.0,37.85576694332085

